Order Date Time,Product Name,Customer Name,Quantity,Region
2/7/2023 6:44,CT Scanner,Alexandria Hospital,28,AMER
8/12/2022 16:55,Respiro Respirator,California Medical Center,68,AMER
3/15/2023 6:56,MRI Scanner,Richards Care,10,APAC
5/27/2022 23:01,Lumify Transducer,Alexandria Hospital,62,APAC
10/14/2022 7:35,MRI Scanner,Inova Emergency Care,14,AMER
6/30/2022 3:33,Ultrasound System,Kaiser Permanente,12,EMEA
11/4/2022 14:58,Respiro Respirator,Alexandria Hospital,94,APAC
10/18/2022 2:43,Ultrasound System,Fortis Healthcare,37,AMER
5/30/2022 23:40,MRI Scanner,North General Hospital,69,AMER
10/2/2022 2:44,Azurion System,Mount Sinai Hospital,20,EMEA
5/16/2022 14:17,Ultrasound System,Kaiser Permanente,54,AMER
10/25/2022 5:08,Azurion System,Steve Nursing Home,60,AMER
3/11/2023 6:59,Anesthesia Machine,Shawn Sons Hospital,44,EMEA
8/1/2022 1:40,Azurion System,Johns Hopkins Medicine,63,AMER
3/24/2022 12:51,Ultrasound System,Mount Sinai Hospital,74,AMER
2/15/2023 12:44,MRI Scanner,Massachusetts Hospital,6,AMER
4/28/2022 5:11,Respiro Respirator,Richards Care,39,AMER
11/29/2022 17:46,Ultrasound System,Johns Hopkins Medicine,83,APAC
12/16/2022 1:50,MRI Scanner,Paul Diagnostics,39,APAC
8/15/2022 21:17,Ultrasound System,Cleveland Clinic,65,APAC
4/19/2022 7:05,Ultrasound System,SLR Hospital Center,90,EMEA
6/13/2022 1:27,Anesthesia Machine,UCLA Medical Center,28,AMER
1/24/2023 18:40,Lumify Transducer,Inova Emergency Care,60,EMEA
4/6/2022 4:10,Azurion System,Jude Medical Center,53,EMEA
3/18/2022 22:46,CT Scanner,Shawn Sons Hospital,29,EMEA
8/22/2022 13:55,Azurion System,Mayo Clinic,9,APAC
8/18/2022 5:03,Ultrasound System,Kaiser Permanente,2,EMEA
10/27/2022 0:33,Azurion System,Fortis Healthcare,35,EMEA
6/18/2022 19:03,Respiro Respirator,North General Hospital,56,AMER
11/25/2022 8:09,Azurion System,Johns Hopkins Medicine,33,AMER
7/17/2022 7:13,Ultrasound System,Mount Sinai Hospital,32,EMEA
10/31/2022 12:58,Respiro Respirator,Mayo Clinic,7,APAC
4/9/2022 20:40,Azurion System,Metro Hospital Center,64,APAC
7/8/2022 9:34,MRI Scanner,Kaiser Permanente,6,APAC
3/14/2023 1:38,Ultrasound System,Alexandria Hospital,31,AMER
11/27/2022 2:03,Ultrasound System,Johns Hopkins Medicine,26,AMER
9/12/2022 0:23,Lumify Transducer,Metro Hospital Center,88,AMER
10/16/2022 19:15,CT Scanner,Alexandria Hospital,55,AMER
10/18/2022 19:02,CT Scanner,Jude Medical Center,36,EMEA
12/20/2022 15:25,Lumify Transducer,Inova Emergency Care,95,APAC
11/9/2022 13:32,CT Scanner,UCLA Medical Center,81,APAC
9/29/2022 8:02,Lumify Transducer,Steve Nursing Home,16,EMEA
10/10/2022 16:08,Azurion System,Kaiser Permanente,33,APAC
4/25/2022 19:08,Lumify Transducer,Steve Nursing Home,15,AMER
1/31/2023 2:43,CT Scanner,Shawn Sons Hospital,57,AMER
2/16/2023 6:16,MRI Scanner,UCLA Medical Center,27,EMEA
8/18/2022 7:25,Ultrasound System,SLR Hospital Center,10,AMER
2/8/2023 15:08,Anesthesia Machine,Franco-USAese Hospital,80,AMER
11/7/2022 9:29,CT Scanner,Johns Hopkins Medicine,51,EMEA
11/9/2022 5:24,Respiro Respirator,UCLA Medical Center,53,EMEA
7/21/2022 19:54,Lumify Transducer,Richards Care,13,APAC
12/12/2022 12:48,Azurion System,Inova Emergency Care,72,APAC
9/29/2022 17:08,Azurion System,Johns Hopkins Medicine,29,EMEA
9/2/2022 10:03,MRI Scanner,Johns Hopkins Medicine,59,APAC
7/15/2022 18:29,CT Scanner,Inova Emergency Care,48,APAC
2/24/2023 19:19,Respiro Respirator,Franco-USAese Hospital,15,EMEA
3/15/2022 19:33,MRI Scanner,North General Hospital,55,APAC
9/6/2022 5:08,Anesthesia Machine,SLR Hospital Center,63,APAC
12/21/2022 1:25,Lumify Transducer,Johns Hopkins Medicine,98,EMEA
5/24/2022 5:17,Anesthesia Machine,Cleveland Clinic,92,AMER
5/27/2022 15:48,Ultrasound System,Mount Sinai Hospital,11,APAC
1/26/2023 20:01,MRI Scanner,Kaiser Permanente,48,AMER
10/4/2022 10:14,Ultrasound System,Richards Care,67,APAC
4/6/2022 12:25,Anesthesia Machine,North General Hospital,80,AMER
12/12/2022 9:25,Azurion System,Baylor Scott Health,65,AMER
12/25/2022 14:28,Anesthesia Machine,Shawn Sons Hospital,26,AMER
5/15/2022 3:15,Lumify Transducer,Massachusetts Hospital,33,APAC
4/13/2022 8:24,Ultrasound System,Paul Diagnostics,93,AMER
6/10/2022 21:41,Ultrasound System,UCLA Medical Center,21,APAC
5/26/2022 3:08,Anesthesia Machine,Mayo Clinic,34,APAC
4/25/2022 6:25,Respiro Respirator,SLR Hospital Center,5,APAC
3/2/2023 16:51,MRI Scanner,Mayo Clinic,94,APAC
10/19/2022 2:57,MRI Scanner,Metro Hospital Center,1,APAC
2/6/2023 22:03,Azurion System,North General Hospital,30,APAC
12/7/2022 10:03,Anesthesia Machine,North General Hospital,27,EMEA
8/22/2022 2:58,MRI Scanner,Baylor Scott Health,60,EMEA
6/29/2022 10:06,CT Scanner,Richards Care,90,APAC
2/15/2023 7:57,Respiro Respirator,Inova Emergency Care,89,AMER
4/2/2022 3:58,Ultrasound System,Richards Care,20,EMEA
9/26/2022 18:00,CT Scanner,Franco-USAese Hospital,41,EMEA
6/19/2022 14:25,CT Scanner,Jude Medical Center,23,APAC
11/26/2022 9:43,MRI Scanner,Kaiser Permanente,59,AMER
3/9/2023 6:15,CT Scanner,Metro Hospital Center,37,EMEA
6/19/2022 17:43,Respiro Respirator,California Medical Center,52,APAC
7/18/2022 7:31,Respiro Respirator,Steve Nursing Home,24,EMEA
1/5/2023 20:45,Azurion System,Massachusetts Hospital,11,EMEA
8/20/2022 5:06,Lumify Transducer,Mayo Clinic,77,AMER
9/2/2022 10:09,Azurion System,Steve Nursing Home,70,EMEA
1/2/2023 9:32,CT Scanner,Cleveland Clinic,10,AMER
4/16/2022 16:39,Anesthesia Machine,Kaiser Permanente,66,APAC
1/28/2023 17:15,Anesthesia Machine,Paul Diagnostics,63,EMEA
1/27/2023 21:38,MRI Scanner,Alexandria Hospital,4,EMEA
6/22/2022 10:19,Anesthesia Machine,Kaiser Permanente,11,EMEA
10/11/2022 15:03,Anesthesia Machine,Jude Medical Center,21,EMEA
12/30/2022 0:49,Anesthesia Machine,SLR Hospital Center,34,EMEA
9/21/2022 22:42,Azurion System,Metro Hospital Center,95,APAC
6/22/2022 8:21,CT Scanner,Alexandria Hospital,49,AMER
6/9/2022 4:17,Azurion System,Cleveland Clinic,3,APAC
3/18/2022 1:42,Ultrasound System,Mayo Clinic,45,APAC
10/3/2022 17:51,MRI Scanner,UCLA Medical Center,32,APAC
9/8/2022 16:34,Azurion System,Inova Emergency Care,68,AMER
6/17/2022 5:52,Ultrasound System,Baylor Scott Health,37,EMEA
12/6/2022 15:31,Azurion System,Mayo Clinic,39,EMEA
3/31/2022 8:27,Respiro Respirator,North General Hospital,65,EMEA
3/5/2023 19:10,Anesthesia Machine,Inova Emergency Care,33,EMEA
11/8/2022 2:16,Anesthesia Machine,Inova Emergency Care,51,AMER
2/13/2023 7:20,Azurion System,Kaiser Permanente,43,EMEA
5/16/2022 0:39,MRI Scanner,Metro Hospital Center,89,EMEA
9/27/2022 17:13,MRI Scanner,Paul Diagnostics,87,EMEA
9/17/2022 1:05,MRI Scanner,Massachusetts Hospital,99,APAC
8/2/2022 12:23,MRI Scanner,Alexandria Hospital,66,APAC
8/31/2022 1:11,MRI Scanner,Cleveland Clinic,66,AMER
11/2/2022 1:11,CT Scanner,Fortis Healthcare,80,AMER
2/9/2023 7:15,CT Scanner,North General Hospital,97,AMER
6/29/2022 16:43,MRI Scanner,Johns Hopkins Medicine,38,AMER
3/8/2023 3:03,CT Scanner,Johns Hopkins Medicine,91,APAC
9/29/2022 7:39,Respiro Respirator,Franco-USAese Hospital,93,EMEA
5/21/2022 19:57,Anesthesia Machine,Mount Sinai Hospital,34,AMER
9/26/2022 20:20,Lumify Transducer,Fortis Healthcare,19,APAC
9/4/2022 18:04,Lumify Transducer,Steve Nursing Home,53,APAC
8/12/2022 5:21,Ultrasound System,Mayo Clinic,90,APAC
10/28/2022 3:39,Lumify Transducer,UCLA Medical Center,22,EMEA
3/3/2023 0:36,Respiro Respirator,Jude Medical Center,47,AMER
8/27/2022 22:20,CT Scanner,Baylor Scott Health,95,EMEA
4/28/2022 23:31,Azurion System,North General Hospital,1,AMER
1/15/2023 19:31,Ultrasound System,North General Hospital,86,AMER
10/5/2022 6:08,MRI Scanner,Kaiser Permanente,87,APAC
10/26/2022 17:00,Azurion System,Shawn Sons Hospital,67,EMEA
6/11/2022 6:53,Respiro Respirator,SLR Hospital Center,36,EMEA
3/1/2023 15:28,Respiro Respirator,Richards Care,46,AMER
11/29/2022 7:17,MRI Scanner,California Medical Center,7,AMER
1/29/2023 15:51,Anesthesia Machine,Alexandria Hospital,99,APAC
7/8/2022 15:02,Lumify Transducer,Franco-USAese Hospital,82,AMER
9/19/2022 7:08,Anesthesia Machine,Fortis Healthcare,61,AMER
5/23/2022 8:23,MRI Scanner,Inova Emergency Care,36,AMER
12/30/2022 12:48,Azurion System,Fortis Healthcare,85,AMER
3/19/2022 3:04,Respiro Respirator,North General Hospital,59,AMER
3/28/2022 8:36,Anesthesia Machine,North General Hospital,34,AMER
8/19/2022 7:33,Azurion System,Baylor Scott Health,69,APAC
5/19/2022 17:31,Anesthesia Machine,Mayo Clinic,47,AMER
1/10/2023 5:39,Anesthesia Machine,Mount Sinai Hospital,83,AMER
1/24/2023 7:10,Azurion System,California Medical Center,15,APAC
7/26/2022 23:40,CT Scanner,Kaiser Permanente,7,AMER
7/22/2022 0:45,Anesthesia Machine,North General Hospital,23,APAC
12/15/2022 19:43,Anesthesia Machine,Paul Diagnostics,53,AMER
6/18/2022 4:14,Ultrasound System,Alexandria Hospital,94,AMER
2/23/2023 19:38,Ultrasound System,Mount Sinai Hospital,61,APAC
12/27/2022 11:01,Ultrasound System,Shawn Sons Hospital,23,EMEA
11/16/2022 5:23,Anesthesia Machine,Mount Sinai Hospital,78,AMER
12/25/2022 4:29,Ultrasound System,Richards Care,35,EMEA
8/20/2022 15:51,Anesthesia Machine,Steve Nursing Home,24,EMEA
12/23/2022 22:14,Respiro Respirator,Jude Medical Center,84,EMEA
11/27/2022 18:22,MRI Scanner,Mount Sinai Hospital,32,AMER
5/14/2022 17:18,Azurion System,Alexandria Hospital,2,APAC
12/18/2022 9:44,Ultrasound System,California Medical Center,69,EMEA
6/16/2022 19:31,Azurion System,Richards Care,1,AMER
7/24/2022 19:12,Anesthesia Machine,Inova Emergency Care,21,APAC
9/24/2022 7:18,Respiro Respirator,Baylor Scott Health,69,APAC
7/26/2022 14:55,Anesthesia Machine,Fortis Healthcare,97,AMER
3/15/2023 4:24,MRI Scanner,Mount Sinai Hospital,16,EMEA
7/24/2022 14:26,Lumify Transducer,Jude Medical Center,44,AMER
3/1/2023 19:35,MRI Scanner,UCLA Medical Center,99,AMER
7/31/2022 8:56,Azurion System,Johns Hopkins Medicine,42,APAC
2/15/2023 14:46,Anesthesia Machine,Kaiser Permanente,10,APAC
2/13/2023 4:44,CT Scanner,Cleveland Clinic,59,EMEA
9/30/2022 4:26,Lumify Transducer,Alexandria Hospital,65,APAC
12/20/2022 21:49,Anesthesia Machine,Cleveland Clinic,10,APAC
12/1/2022 8:38,Respiro Respirator,North General Hospital,28,AMER
9/7/2022 14:51,Lumify Transducer,Steve Nursing Home,5,AMER
8/18/2022 14:09,Respiro Respirator,SLR Hospital Center,48,AMER
11/3/2022 11:52,Respiro Respirator,Kaiser Permanente,14,EMEA
11/6/2022 15:57,CT Scanner,SLR Hospital Center,58,EMEA
4/13/2022 17:33,Anesthesia Machine,Jude Medical Center,83,APAC
6/27/2022 21:03,CT Scanner,Shawn Sons Hospital,60,AMER
1/15/2023 15:24,Ultrasound System,Paul Diagnostics,70,APAC
7/29/2022 21:31,Respiro Respirator,California Medical Center,46,EMEA
3/12/2023 18:15,Ultrasound System,Fortis Healthcare,78,EMEA
1/11/2023 4:36,Ultrasound System,Baylor Scott Health,3,APAC
10/22/2022 12:50,Azurion System,Shawn Sons Hospital,29,EMEA
2/17/2023 22:09,MRI Scanner,Jude Medical Center,69,APAC
1/24/2023 4:11,Lumify Transducer,Baylor Scott Health,47,AMER
9/6/2022 19:15,Ultrasound System,Cleveland Clinic,95,AMER
6/11/2022 23:35,Ultrasound System,Richards Care,5,APAC
2/26/2023 5:22,MRI Scanner,Jude Medical Center,8,APAC
10/23/2022 21:25,MRI Scanner,Steve Nursing Home,27,AMER
5/10/2022 16:30,Lumify Transducer,Baylor Scott Health,31,AMER
12/13/2022 17:47,CT Scanner,Massachusetts Hospital,55,AMER
3/3/2023 9:02,Azurion System,Jude Medical Center,38,APAC
2/22/2023 8:51,Respiro Respirator,Steve Nursing Home,11,APAC
12/18/2022 5:27,Azurion System,California Medical Center,84,EMEA
6/25/2022 14:18,Lumify Transducer,Franco-USAese Hospital,24,APAC
4/13/2022 7:09,CT Scanner,Franco-USAese Hospital,59,AMER
9/17/2022 13:58,CT Scanner,Shawn Sons Hospital,39,APAC
7/4/2022 12:28,Respiro Respirator,Inova Emergency Care,81,APAC
4/1/2022 18:55,Respiro Respirator,North General Hospital,99,EMEA
3/1/2023 2:23,MRI Scanner,North General Hospital,68,APAC
7/25/2022 4:20,Ultrasound System,Mount Sinai Hospital,87,APAC
2/10/2023 0:52,Azurion System,Mount Sinai Hospital,28,AMER
9/15/2022 2:51,Respiro Respirator,SLR Hospital Center,7,APAC
9/1/2022 23:49,Respiro Respirator,Cleveland Clinic,14,EMEA
4/30/2022 18:04,CT Scanner,Mayo Clinic,42,AMER
1/22/2023 19:46,Azurion System,Mount Sinai Hospital,65,APAC
9/3/2022 8:20,Ultrasound System,Johns Hopkins Medicine,6,AMER
2/17/2023 0:32,Azurion System,Shawn Sons Hospital,54,APAC
12/4/2022 8:58,Lumify Transducer,Jude Medical Center,27,AMER
6/23/2022 7:37,Respiro Respirator,Baylor Scott Health,66,EMEA
8/24/2022 8:45,CT Scanner,Jude Medical Center,81,EMEA
8/19/2022 18:57,Lumify Transducer,Massachusetts Hospital,22,EMEA
10/14/2022 18:07,Azurion System,Baylor Scott Health,36,APAC
12/10/2022 3:58,Ultrasound System,Paul Diagnostics,71,APAC
7/31/2022 23:40,MRI Scanner,Metro Hospital Center,24,APAC
12/26/2022 16:59,MRI Scanner,Baylor Scott Health,74,AMER
11/26/2022 23:32,Ultrasound System,Fortis Healthcare,90,APAC
7/13/2022 11:34,Ultrasound System,Kaiser Permanente,40,EMEA
3/6/2023 18:31,MRI Scanner,Massachusetts Hospital,58,APAC
6/4/2022 19:06,CT Scanner,Franco-USAese Hospital,12,EMEA
6/24/2022 18:07,Lumify Transducer,Baylor Scott Health,55,EMEA
10/5/2022 3:32,Ultrasound System,Shawn Sons Hospital,81,APAC
7/22/2022 20:37,Ultrasound System,Alexandria Hospital,69,EMEA
3/6/2023 9:16,MRI Scanner,North General Hospital,34,APAC
10/3/2022 20:11,Respiro Respirator,Steve Nursing Home,54,AMER
6/11/2022 9:30,MRI Scanner,Cleveland Clinic,62,EMEA
11/27/2022 1:40,Ultrasound System,Massachusetts Hospital,87,AMER
8/4/2022 19:52,MRI Scanner,Shawn Sons Hospital,28,APAC
6/16/2022 6:58,Ultrasound System,Mayo Clinic,8,APAC
3/18/2022 22:56,CT Scanner,SLR Hospital Center,45,AMER
3/26/2022 23:30,Azurion System,Franco-USAese Hospital,97,EMEA
6/20/2022 16:22,CT Scanner,North General Hospital,87,AMER
7/17/2022 12:10,Ultrasound System,Metro Hospital Center,5,EMEA
9/23/2022 8:58,Lumify Transducer,Johns Hopkins Medicine,44,EMEA
5/23/2022 20:43,MRI Scanner,Baylor Scott Health,42,EMEA
6/16/2022 6:43,Anesthesia Machine,North General Hospital,29,EMEA
11/5/2022 23:29,Ultrasound System,North General Hospital,74,APAC
7/9/2022 7:14,CT Scanner,Jude Medical Center,8,EMEA
3/13/2023 2:46,Respiro Respirator,Richards Care,76,AMER
10/10/2022 23:25,MRI Scanner,Paul Diagnostics,58,APAC
6/14/2022 17:05,Anesthesia Machine,Franco-USAese Hospital,95,APAC
11/28/2022 2:27,Respiro Respirator,Kaiser Permanente,49,APAC
7/20/2022 6:45,Respiro Respirator,SLR Hospital Center,83,AMER
3/12/2023 4:34,Anesthesia Machine,Jude Medical Center,76,AMER
2/22/2023 21:57,Lumify Transducer,Mount Sinai Hospital,81,APAC
8/18/2022 4:52,CT Scanner,Franco-USAese Hospital,55,APAC
6/11/2022 7:33,Ultrasound System,UCLA Medical Center,58,EMEA
3/2/2023 22:08,MRI Scanner,Steve Nursing Home,12,AMER
1/28/2023 19:30,Respiro Respirator,North General Hospital,65,APAC
2/15/2023 0:34,Anesthesia Machine,Jude Medical Center,84,AMER
11/16/2022 4:52,Respiro Respirator,Fortis Healthcare,63,EMEA
9/25/2022 9:11,MRI Scanner,Baylor Scott Health,76,AMER
4/24/2022 19:28,Respiro Respirator,Metro Hospital Center,8,APAC
4/18/2022 22:55,CT Scanner,Paul Diagnostics,43,APAC
9/16/2022 15:10,Ultrasound System,Fortis Healthcare,44,APAC
3/9/2023 4:10,MRI Scanner,Shawn Sons Hospital,93,EMEA
5/4/2022 8:32,Lumify Transducer,Alexandria Hospital,95,AMER
1/10/2023 0:39,Respiro Respirator,Shawn Sons Hospital,67,AMER
12/31/2022 13:12,Anesthesia Machine,Mount Sinai Hospital,60,AMER
3/22/2022 15:28,Azurion System,Jude Medical Center,81,EMEA
7/5/2022 22:26,MRI Scanner,Baylor Scott Health,76,AMER
4/25/2022 13:23,Respiro Respirator,Baylor Scott Health,6,APAC
2/24/2023 20:17,Anesthesia Machine,Alexandria Hospital,13,APAC
12/25/2022 2:35,Anesthesia Machine,Mount Sinai Hospital,74,AMER
1/26/2023 22:31,Respiro Respirator,Richards Care,87,EMEA
10/7/2022 16:58,Ultrasound System,Baylor Scott Health,96,AMER
9/10/2022 22:29,MRI Scanner,Steve Nursing Home,98,AMER
4/4/2022 9:43,Respiro Respirator,Richards Care,88,EMEA
8/20/2022 22:19,Ultrasound System,Mount Sinai Hospital,26,APAC
3/18/2022 13:27,Azurion System,Richards Care,14,AMER
10/10/2022 20:44,Lumify Transducer,Mount Sinai Hospital,1,APAC
8/13/2022 8:21,MRI Scanner,Shawn Sons Hospital,32,EMEA
1/4/2023 12:58,Azurion System,Baylor Scott Health,67,EMEA
12/28/2022 1:17,MRI Scanner,Kaiser Permanente,17,AMER
3/21/2022 6:48,Anesthesia Machine,Metro Hospital Center,52,EMEA
12/6/2022 15:19,CT Scanner,Jude Medical Center,2,AMER
7/31/2022 2:57,MRI Scanner,SLR Hospital Center,83,APAC
2/19/2023 5:41,Lumify Transducer,Inova Emergency Care,19,AMER
5/20/2022 11:12,Respiro Respirator,Mayo Clinic,72,EMEA
10/16/2022 10:23,Respiro Respirator,SLR Hospital Center,52,EMEA
2/9/2023 21:51,Anesthesia Machine,Johns Hopkins Medicine,45,APAC
6/22/2022 8:01,MRI Scanner,Steve Nursing Home,45,EMEA
12/16/2022 15:25,Lumify Transducer,Massachusetts Hospital,60,EMEA
12/22/2022 12:52,Respiro Respirator,Mayo Clinic,97,APAC
12/17/2022 15:20,Lumify Transducer,UCLA Medical Center,75,EMEA
11/8/2022 4:33,Anesthesia Machine,North General Hospital,62,EMEA
10/20/2022 19:06,Ultrasound System,Inova Emergency Care,71,APAC
12/22/2022 16:57,Anesthesia Machine,Jude Medical Center,63,APAC
11/25/2022 4:40,Azurion System,Steve Nursing Home,62,EMEA
1/18/2023 21:23,CT Scanner,Shawn Sons Hospital,40,AMER
3/22/2022 9:36,Respiro Respirator,Johns Hopkins Medicine,66,EMEA
4/28/2022 6:42,Lumify Transducer,Cleveland Clinic,1,AMER
9/17/2022 10:01,CT Scanner,Alexandria Hospital,41,AMER
8/25/2022 20:28,Ultrasound System,Cleveland Clinic,53,EMEA
2/2/2023 21:20,Lumify Transducer,SLR Hospital Center,54,AMER
9/1/2022 6:58,Respiro Respirator,SLR Hospital Center,52,EMEA
2/24/2023 15:59,CT Scanner,Metro Hospital Center,75,AMER
5/24/2022 20:10,Anesthesia Machine,Shawn Sons Hospital,85,EMEA
12/12/2022 13:06,MRI Scanner,Metro Hospital Center,73,EMEA
5/1/2022 3:54,Anesthesia Machine,SLR Hospital Center,12,APAC
3/10/2023 16:10,Azurion System,Steve Nursing Home,25,EMEA
3/2/2023 1:54,Anesthesia Machine,Richards Care,35,APAC
12/18/2022 3:48,Anesthesia Machine,Fortis Healthcare,96,EMEA
4/13/2022 7:44,Anesthesia Machine,Inova Emergency Care,31,APAC
10/25/2022 0:29,MRI Scanner,Mayo Clinic,22,APAC
11/8/2022 18:07,Anesthesia Machine,Mayo Clinic,2,APAC
11/1/2022 19:15,Lumify Transducer,Fortis Healthcare,47,APAC
3/8/2023 22:39,Ultrasound System,Franco-USAese Hospital,35,EMEA
12/20/2022 3:38,CT Scanner,Paul Diagnostics,98,APAC
4/21/2022 9:37,CT Scanner,California Medical Center,11,EMEA
12/24/2022 10:17,MRI Scanner,Paul Diagnostics,6,EMEA
1/12/2023 2:31,CT Scanner,Johns Hopkins Medicine,98,EMEA
3/30/2022 7:42,Ultrasound System,Johns Hopkins Medicine,74,EMEA
1/14/2023 3:48,CT Scanner,Jude Medical Center,81,AMER
12/26/2022 18:10,CT Scanner,Metro Hospital Center,73,EMEA
5/2/2022 1:34,Respiro Respirator,SLR Hospital Center,47,AMER
3/9/2023 16:27,MRI Scanner,Baylor Scott Health,31,APAC
7/1/2022 19:16,MRI Scanner,Mount Sinai Hospital,41,AMER
1/12/2023 5:14,MRI Scanner,Fortis Healthcare,59,APAC
3/10/2023 7:05,MRI Scanner,California Medical Center,31,APAC
5/17/2022 2:00,Respiro Respirator,Shawn Sons Hospital,23,APAC
12/20/2022 12:29,Lumify Transducer,Shawn Sons Hospital,79,APAC
9/3/2022 6:35,Lumify Transducer,Steve Nursing Home,13,EMEA
1/2/2023 19:54,Ultrasound System,UCLA Medical Center,69,AMER
8/2/2022 2:52,Lumify Transducer,UCLA Medical Center,77,AMER
3/16/2022 1:40,Anesthesia Machine,Kaiser Permanente,74,AMER
10/28/2022 22:00,Anesthesia Machine,Jude Medical Center,29,AMER
8/23/2022 7:15,Anesthesia Machine,Fortis Healthcare,91,AMER
10/24/2022 12:33,Lumify Transducer,California Medical Center,25,AMER
6/24/2022 14:09,Anesthesia Machine,Massachusetts Hospital,37,EMEA
10/10/2022 4:05,CT Scanner,North General Hospital,54,AMER
2/23/2023 9:32,Respiro Respirator,Mayo Clinic,27,AMER
1/8/2023 8:50,Respiro Respirator,Shawn Sons Hospital,99,AMER
1/20/2023 7:34,Lumify Transducer,Mount Sinai Hospital,10,APAC
9/21/2022 5:11,Azurion System,Baylor Scott Health,46,APAC
11/21/2022 9:10,Respiro Respirator,Baylor Scott Health,50,AMER
3/21/2022 8:48,Azurion System,Inova Emergency Care,29,AMER
4/4/2022 5:13,CT Scanner,Alexandria Hospital,69,APAC
6/22/2022 17:46,Lumify Transducer,Shawn Sons Hospital,18,EMEA
5/17/2022 7:03,CT Scanner,Kaiser Permanente,84,APAC
12/22/2022 21:49,Azurion System,Massachusetts Hospital,44,AMER
12/14/2022 12:09,MRI Scanner,Shawn Sons Hospital,50,EMEA
5/20/2022 20:32,Anesthesia Machine,Paul Diagnostics,63,EMEA
1/10/2023 16:50,MRI Scanner,Jude Medical Center,74,AMER
9/27/2022 16:12,Azurion System,Mount Sinai Hospital,100,EMEA
3/23/2022 8:20,Anesthesia Machine,Metro Hospital Center,27,EMEA
3/20/2022 6:06,Ultrasound System,UCLA Medical Center,55,AMER
11/24/2022 22:08,Azurion System,Johns Hopkins Medicine,12,EMEA
6/6/2022 10:25,Lumify Transducer,Massachusetts Hospital,64,EMEA
11/20/2022 5:57,MRI Scanner,California Medical Center,65,AMER
10/15/2022 11:57,Anesthesia Machine,Massachusetts Hospital,36,AMER
12/30/2022 0:54,Lumify Transducer,Inova Emergency Care,99,EMEA
12/3/2022 20:58,Azurion System,California Medical Center,89,EMEA
8/31/2022 19:05,Ultrasound System,Mount Sinai Hospital,62,EMEA
3/19/2022 15:47,Lumify Transducer,Steve Nursing Home,61,APAC
8/3/2022 2:31,Ultrasound System,Shawn Sons Hospital,35,APAC
2/8/2023 5:21,MRI Scanner,Kaiser Permanente,72,EMEA
1/6/2023 22:39,CT Scanner,SLR Hospital Center,21,AMER
10/13/2022 18:39,Ultrasound System,Jude Medical Center,13,AMER
3/3/2023 1:34,Ultrasound System,Inova Emergency Care,41,EMEA
11/23/2022 16:17,Ultrasound System,Massachusetts Hospital,39,APAC
11/29/2022 19:48,Ultrasound System,Mount Sinai Hospital,10,EMEA
10/12/2022 6:13,Azurion System,Alexandria Hospital,61,AMER
1/6/2023 16:00,Azurion System,Richards Care,93,APAC
8/10/2022 21:22,Anesthesia Machine,Metro Hospital Center,100,AMER
10/28/2022 3:41,Azurion System,Franco-USAese Hospital,89,APAC
11/26/2022 16:58,Respiro Respirator,Johns Hopkins Medicine,98,AMER
1/8/2023 1:02,Ultrasound System,Cleveland Clinic,3,APAC
10/22/2022 9:01,MRI Scanner,North General Hospital,36,AMER
4/3/2022 3:12,MRI Scanner,Metro Hospital Center,65,EMEA
9/24/2022 5:28,Anesthesia Machine,Paul Diagnostics,4,AMER
8/7/2022 20:06,Respiro Respirator,Paul Diagnostics,48,AMER
10/14/2022 19:41,MRI Scanner,North General Hospital,39,APAC
6/30/2022 16:20,Azurion System,Paul Diagnostics,17,AMER
12/22/2022 11:25,MRI Scanner,Johns Hopkins Medicine,35,EMEA
5/25/2022 11:13,Azurion System,Metro Hospital Center,91,APAC
1/23/2023 23:43,Ultrasound System,Inova Emergency Care,91,APAC
10/26/2022 12:04,Respiro Respirator,Mayo Clinic,35,EMEA
12/20/2022 8:54,Lumify Transducer,North General Hospital,20,AMER
12/22/2022 10:50,Respiro Respirator,Mount Sinai Hospital,99,AMER
1/24/2023 2:50,CT Scanner,Fortis Healthcare,87,AMER
12/13/2022 23:35,Azurion System,Kaiser Permanente,38,EMEA
12/23/2022 17:03,Ultrasound System,Baylor Scott Health,93,AMER
3/1/2023 2:16,Ultrasound System,Paul Diagnostics,57,APAC
3/30/2022 2:57,Lumify Transducer,North General Hospital,82,EMEA
10/17/2022 19:43,MRI Scanner,UCLA Medical Center,84,AMER
7/20/2022 23:28,Azurion System,North General Hospital,82,AMER
1/31/2023 1:53,Lumify Transducer,UCLA Medical Center,70,EMEA
3/9/2023 7:16,Ultrasound System,North General Hospital,52,APAC
9/19/2022 8:17,Anesthesia Machine,Massachusetts Hospital,81,APAC
7/15/2022 6:19,Ultrasound System,Alexandria Hospital,47,APAC
4/14/2022 16:47,Azurion System,SLR Hospital Center,59,EMEA
7/9/2022 22:48,Anesthesia Machine,Mount Sinai Hospital,15,AMER
9/12/2022 17:05,MRI Scanner,Cleveland Clinic,82,APAC
2/25/2023 17:30,Respiro Respirator,Fortis Healthcare,9,AMER
5/3/2022 8:18,Lumify Transducer,Richards Care,13,EMEA
5/4/2022 1:16,Lumify Transducer,Inova Emergency Care,41,AMER
12/24/2022 8:55,Anesthesia Machine,UCLA Medical Center,1,EMEA
